method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,21.73774,89.86996,55.70999,58.28,0,0,51.69965,381.4941,15.64209,0,42239,26423,34521
Head,_2D,True,1,16.56,Right,Same,168.5298,3,171.4133,0,248.7606,182.56,145.48,146.15,0,0,140.1325,2331.741,72.41071,0,204273,124007,140772
Head,_2D,True,2,34.88,Left,Same,168.5298,3,391.4133,0,479.047,234.92,172.51,204.7301,0,0,510.7392,2003.749,807.2606,0,244553,137652,145101
Head,_2D,True,3,52.10001,Right,Same,337.0595,3,532.8265,0,713.8793,187.7001,165.06,139.3001,0,0,157.3033,1984.832,442.6043,0,174301,162675,188780
Head,_2D,True,4,66.67999,Straight,Same,505.5893,3,674.2398,0,932.624,185.51,155.57,110.62,0,0,121.9517,1874.22,56.63727,0,162659,133304,139123
Head,_2D,True,5,82.58002,Left,Same,505.5893,3,894.2398,0,1165.604,191.35,182.42,131.69,0,0,491.6357,2308.05,434.4604,0,201619,140760,148683
Head,_2D,True,6,96.67999,Left,Same,337.0596,3,1035.653,0,1394.921,178.81,161.63,139.55,0,0,124.6593,2256.178,59.98772,0,171761,133746,131668
Head,_2D,True,7,110.2,Straight,Same,168.5298,3,1177.066,0,1618.207,174.45,175.06,113.76,0,0,114.9868,2587.044,421.1808,0,165550,130150,136705
Head,_2D,True,8,126.56,Left,Same,-48.12793,3,1138.864,0,1853.667,201.9001,196.52,149.28,0,0,124.0475,2359.764,435.9955,0,187776,120713,144238
Head,_2D,True,9,142.06,Right,Same,-216.6577,3,1280.277,0,2085.038,181.77,172.19,138.6501,0,0,485.5725,1567.79,433.3346,0,168072,131593,141809
Head,_2D,True,10,156.06,Right,Same,-216.6577,3,1500.277,0,2315.548,184.23,172.44,120.42,0,0,106.7685,1538.214,423.0822,0,136621,118962,121845
Head,_2D,True,11,168.74,Straight,Same,-216.6577,3,1720.277,0,2533.71,165.16,165.9,126.57,0,0,107.8619,3653.451,53.33162,0,135874,103995,110935
Head,_2D,True,12,182.2,Right,Same,-48.12793,3,1861.69,0,2767.506,168.14,184.64,125.41,0,0,118.6668,1194.157,53.76695,0,159433,119095,127880
Head,_2D,True,13,197.64,Left,Same,-48.12793,3,2081.69,0,3008.774,206.12,153.6,146.74,0,0,128.2357,1288.514,795.6424,0,183776,107210,134364
Head,_2D,True,14,211.56,Left,Same,-216.6577,3,2223.104,0,3235.019,202.4999,189.29,136.8301,0,0,491.8498,1149.712,56.0826,0,144404,83268,111928
Head,_2D,True,15,225.48,Left,Same,-433.3154,3,2184.901,0,3461.876,204.9901,189.73,138.28,0,0,143.6903,2617.956,62.22491,0,143925,119511,116255
