method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,25.13632,378.97,661.9602,565.8001,0,0,1386.088,1197.692,804.2439,0,0,0,0
Head,_3D,True,1,24,Right,Same,168.5298,3,171.4133,0,261.3244,1257.95,932.8505,851.1003,0,0,3322.229,2824.331,3758.87,0,0,0,0
Head,_3D,True,2,44.62,Left,Up,168.5298,41.2026,388.071,0,502.2925,1657.21,1070.48,736.5902,0,0,2722.423,2148.781,2717.141,0,0,0,0
Head,_3D,True,3,64.20001,Left,Up,2.560349,79.4052,527.3359,0,736.6038,1565.37,805.6293,496.3997,0,0,1881.64,1689.621,2349.906,0,0,0,0
Head,_3D,True,4,84.19998,Left,Same,-214.0974,79.4052,489.1333,0,971.8298,1434.56,857.1892,569.59,0,0,3295.835,2739.333,2286.965,0,0,0,0
Head,_3D,False,5,119.96,Right,Up,-380.0668,117.6078,628.3982,7.860637,1380.198,2715.221,1159.28,930.0096,0,0,5310.017,4310.206,3112.493,0,0,0,0
Head,_3D,True,6,124.4,Right,Down,-380.0667,79.4052,845.0559,0,1444.264,366.67,241.1798,416.1699,0,0,853.5896,753.9188,749.6891,0,0,0,0
Head,_3D,True,7,144.08,Right,Up,-214.0973,117.6078,984.3208,0,1678.569,1256.65,443.4508,670.3998,0,0,2872.488,2926.684,4444.69,0,0,0,0
Head,_3D,True,8,159.5,Straight,Same,-45.5675,117.6078,1125.734,0,1904.714,1332.24,449.1897,593.4006,0,0,2059.622,3021.575,2989.744,0,0,0,0
Head,_3D,True,9,173.5,Straight,Down,120.4019,79.4052,1264.999,0,2129.647,1075.83,435.7906,663.57,0,0,2883.65,1667.207,1921.142,0,0,0,0
Head,_3D,True,10,189.24,Left,Same,120.402,79.4052,1484.999,0,2371.135,1109.09,437.6404,689.1105,0,0,2505.408,3058.371,1539.566,0,0,0,0
Head,_3D,True,11,205.88,Right,Down,286.3714,41.2026,1624.264,0,2611.242,1594.39,487.0101,755.74,0,0,2852.015,2556.502,2678.379,0,0,0,0
Head,_3D,True,12,220.24,Left,Same,286.3715,41.2026,1844.264,0,2845.832,1044.33,395.2496,678.5801,0,0,3479.469,1698.595,1223.668,0,0,0,0
Head,_3D,True,13,236.98,Right,Down,452.3409,2.999992,1983.529,0,3090.068,1030.37,429.0403,694.7701,0,0,2145.573,2916.63,3742.376,0,0,0,0
Head,_3D,True,14,253.88,Left,Up,452.3409,41.20259,2200.186,0,3328.664,728.6799,518.3098,884.0698,0,0,2898.121,2407.867,1950.056,0,0,0,0
Head,_3D,True,15,270.48,Straight,Down,452.341,2.999992,2416.844,0,3551.718,1457.34,452.2898,746.9499,0,0,2845.88,2366.471,2332.569,0,0,0,0
