method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,22.07484,43.53,69.03001,21.55002,0,0,418.089,764.0342,34.80112,66949,16419,30496,15645
Hand,_2D,True,1,13.12,Right,Same,168.5298,3,171.4133,0,269.0544,462.66,115.89,236.1499,0,0,3033.326,856.7376,92.14157,84179,26648,67282,47796
Hand,_2D,True,2,24.10001,Straight,Same,337.0596,3,312.8265,0,491.558,448.57,122.21,175.95,0,0,2310.113,820.5583,85.62021,116533,51410,67086,29535
Hand,_2D,True,3,35.44,Left,Same,337.0596,3,532.8265,0,742.8782,402.8,137.3,146.99,0,0,2318.225,1214.976,96.3468,112180,49716,59935,7548
Hand,_2D,True,4,45.76001,Straight,Same,337.0596,3,752.8265,0,973.6426,398.33,148.66,202.85,0,0,2666.589,460.7187,79.84326,103866,47085,54367,10199
Hand,_2D,True,5,56.86002,Left,Same,168.5298,3,894.2398,0,1223.229,422.67,151.37,205.98,0,0,1585.406,841.2239,95.27502,101952,37923,66075,10608
Hand,_2D,True,6,69.76001,Right,Same,168.5298,3,1114.24,0,1501.105,509.0201,197.2,247.29,0,0,2355.214,154.281,470.9637,122314,68039,63847,41921
Hand,_2D,False,7,87.12,Left,Same,3.051758E-05,3,1255.653,6.261513,1885.293,899.42,275.61,388.29,0,0,2794.942,981.8492,514.396,183487,103097,66391,44500
Hand,_2D,True,8,92.38,Straight,Same,-168.5298,3,1397.066,0,1995.951,186.03,121.47,72.68999,0,0,1534.632,404.8794,44.9086,59553,39382,10515,6374
Hand,_2D,True,9,105.98,Right,Same,-168.5298,3,1617.066,0,2266.501,724.96,215.7,229.27,0,0,1623.251,557.3456,111.8841,145122,85868,53128,33683
Hand,_2D,False,10,126,Straight,Same,-168.5298,3,1837.066,7.254711,2666.284,814.6798,383.1799,338.99,0,0,3544.759,1651.45,890.2354,266467,141626,88687,22754
Hand,_2D,False,11,135.64,Left,Same,-337.0595,3,1978.48,8.018064,2854.865,476.7299,211.47,214.02,0,0,2286.608,601.6813,1188.256,109908,50363,40357,21866
Hand,_2D,False,12,151.7,Right,Same,-337.0595,3,2198.48,9.943527,3166.24,803.6801,325.31,323.42,0,0,3101.762,221.5319,511.8965,214840,73288,54662,19971
Hand,_2D,True,13,176.8,Left,Same,-505.5893,3,2339.893,0,3575.508,1514.51,472.5001,544.3799,0,0,2802.999,1534.872,1706.56,250221,61366,131174,92813
Hand,_2D,False,14,205.8,Right,Same,-505.5893,3,2559.893,7.878127,4007.273,2284.12,839.0001,721.4303,0,0,6082.257,785.9029,239.9402,370384,100054,114394,105433
Hand,_2D,True,15,232.5,Left,Same,-674.1191,3,2701.306,0,4185.465,1241.46,713.6699,345.8001,-12,29,2037.924,1749.631,142.2081,414724,150297,99428,143583
