method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,25.13614,191.27,142.5699,67.24001,0,0,796.7374,913.4817,56.37747,70036,26786,109884,97221
Feet,_3D,True,1,14.98004,Right,Same,168.5298,3,171.4133,0,266.0857,547.12,215.8099,213.68,0,0,1572.08,2316.082,1912.498,147545,89042,216426,163302
Feet,_3D,False,2,38.23999,Left,Up,168.5298,41.2026,388.071,6.399427,723.108,620.2302,246.7099,342.9099,0,0,3111.041,460.2476,247.9176,150120,199802,20344,164498
Feet,_3D,False,3,38.23999,Left,Up,2.560349,79.4052,527.3359,127.1251,723.108,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,4,38.23999,Left,Same,-214.0974,79.4052,489.1333,111.5229,723.108,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,5,38.23999,Right,Up,-380.0668,117.6078,628.3982,321.3825,723.108,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,6,38.23999,Right,Down,-380.0667,79.4052,845.0559,507.5824,723.108,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,7,38.23999,Right,Up,-214.0973,117.6078,984.3208,603.2313,723.108,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,8,75.08002,Straight,Same,-45.5675,117.6078,1125.734,27.46323,1519.258,1900.75,475.52,633.7299,0,0,1921.707,2682.635,3657.538,140184,82784,230014,238387
Feet,_3D,False,9,75.08002,Straight,Down,120.4019,79.4052,1264.999,108.7581,1519.258,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,10,75.08002,Left,Same,120.402,79.4052,1484.999,117.1348,1519.258,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,11,75.08002,Right,Down,286.3714,41.2026,1624.264,292.8215,1519.258,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,12,75.08002,Left,Same,286.3715,41.2026,1844.264,495.6947,1519.258,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,13,75.08002,Right,Down,452.3409,2.999992,1983.529,689.7925,1519.258,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,14,269.6,Left,Up,452.3409,41.20259,2200.186,10.00398,3502.842,2878.861,1237.65,1777.031,0,0,16729.64,10530.16,11159.21,468729,422874,1779960,560500
Feet,_3D,False,15,269.6,Straight,Down,452.341,2.999992,2416.844,104.2554,3502.842,0,0,0,0,0,0,0,0,0,0,0,0
