method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,25.43734,395.5801,207.06,270.6001,0,0,1560.679,878.9827,2229.399,0,172912,46015,63531
Feet,_3D,False,1,26.78,Right,Same,168.5298,3,171.4133,5.213062,533.4473,601.1001,464.8699,641.7799,0,0,1005.861,415.4522,922.2389,99589,317453,227196,283054
Feet,_3D,False,2,26.78,Left,Up,168.5298,41.2026,388.071,359.3189,533.4473,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,3,55.88,Straight,Same,168.5298,41.2026,608.071,9.992999,986.6647,737.4799,392.03,835.8703,0,0,1075.915,1264.406,1659.492,251767,361146,251882,135069
Feet,_3D,False,4,55.88,Left,Up,2.560349,79.4052,747.3359,210.8,986.6647,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,True,5,74.19998,Left,Up,-210.8058,117.6078,709.7137,0,1244.899,500.8501,265.63,390.73,0,0,524.2422,960.6454,2604.656,73377,221749,160045,57145
Feet,_3D,True,6,89.38,Straight,Same,-427.4636,117.6078,671.5111,0,1475.624,392.97,263.06,376.8401,0,0,137.0978,1175.021,1868.101,51390,104865,57591,40361
Feet,_3D,False,7,117.16,Right,Down,-593.433,79.4052,810.776,6.667034,1984.129,773.5901,492.68,814.2899,0,0,663.7109,1515.532,4527.207,21880,358208,511302,112632
Feet,_3D,False,8,117.16,Right,Up,-593.433,117.6078,1027.434,132.4845,1984.129,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,9,142.24,Right,Down,-427.4635,79.4052,1166.699,21.6525,2420.627,539.4599,441.2799,623.13,0,0,193.2605,919.4333,4810.02,128447,349047,450230,77460
Feet,_3D,False,10,142.24,Straight,Down,-261.4941,41.2026,1305.964,103.4741,2420.627,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,True,11,163.04,Left,Down,-261.494,3.000004,1522.621,0,2755.642,529.2401,369.55,529.1001,0,0,220.4134,1804.671,3012.176,126335,214936,210821,23967
Feet,_3D,False,12,183.68,Right,Same,-92.96425,3.000004,1664.034,9.953504,3174.093,500.4299,352.6499,664.1099,0,0,567.7184,306.3766,1580.441,49652,325432,331337,156058
Feet,_3D,False,13,183.68,Straight,Up,73.00522,41.20261,1803.299,119.5772,3174.093,0,0,0,0,0,0,0,0,0,0,0,0
Feet,_3D,False,14,210.88,Right,Down,286.3714,3.000011,1765.677,86.33138,3675.279,704.57,424.41,701.32,0,0,671.83,750.9185,3068.406,146095,496429,494467,131229
Feet,_3D,False,15,210.88,Left,Same,454.9012,3.000011,1907.09,216.2485,3675.279,0,0,0,0,0,0,0,0,0,0,0,0
