method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,21.99127,30.49001,22.22002,28.66998,0,0,28.00259,1454.758,729.9835,38762,62743,47906,50444
Hand,_3D,False,1,26.92,Right,Same,168.5298,3,171.4133,8.137736,382.3923,592.8101,179.0299,256.93,0,0,529.387,585.3564,5168.344,101704,265521,87307,190701
Hand,_3D,False,2,63.18001,Left,Up,168.5298,41.2026,388.071,16.26362,716.4962,695.9598,235.54,358.3201,-9,42,927.6764,740.9216,1271.699,11467,259621,0,237402
Hand,_3D,True,3,75.02,Straight,Same,168.5298,41.2026,608.071,0,842.7144,349.2501,91.03996,138.23,-7,4,1872.141,49.19852,1490.899,7394,46180,0,33953
Hand,_3D,True,4,105.8,Left,Up,2.560349,79.4052,747.3359,0,1110.07,829.0796,207.7,283.5499,0,41,867.809,919.0704,3003.593,10035,241920,1379,175941
Hand,_3D,True,5,126.64,Left,Up,-210.8058,117.6078,709.7137,0,1341.616,523.9401,137.65,153.44,0,34,1173.237,452.2419,1878.354,0,149787,394,109208
Hand,_3D,True,6,147.2,Straight,Same,-427.4636,117.6078,671.5111,0,1570.526,392.4699,132.29,192.3499,0,0,463.4905,470.517,2953.881,0,97124,0,106429
Hand,_3D,True,7,178.72,Right,Down,-593.433,79.4052,810.776,0,1827.96,675.89,219.8601,236.21,-33,0,1617.106,969.3773,2650.879,110353,257448,0,178498
Hand,_3D,True,8,199.36,Right,Up,-593.433,117.6078,1027.434,0,2070.38,633.11,171.48,205.63,0,32,499.5495,517.3035,438.344,0,51226,37613,102641
Hand,_3D,True,9,223.1,Right,Down,-427.4635,79.4052,1166.699,0,2312.142,881.2902,193.7,249.56,-42,0,2628.299,927.1403,2271.15,184152,241065,30366,78648
Hand,_3D,False,10,278.4,Straight,Down,-261.4941,41.2026,1305.964,7.677979,2701.506,1612.24,417.0101,610.1101,-60,14,1688.274,1091.169,4507.124,92877,341317,742,133402
Hand,_3D,True,11,286.16,Left,Down,-261.494,3.000004,1522.621,0,2793.202,230.2,93.79001,107.66,-12,0,402.7224,415.747,1829.425,336,9887,0,16607
Hand,_3D,True,12,309.3,Right,Same,-92.96425,3.000004,1664.034,0,3044.418,931.9003,212.28,280.8,0,0,1251.393,942.2099,1201.767,0,87853,0,144843
Hand,_3D,True,13,326.02,Straight,Up,73.00522,41.20261,1803.299,0,3265.042,300.6599,136.54,128.87,-1,31,815.4883,2218.363,1853.259,0,72565,35508,143375
Hand,_3D,True,14,346.22,Right,Down,286.3714,3.000011,1765.677,0,3503.588,558.0901,170.25,171.3401,-29,3,1902.965,876.1624,1514.928,0,52420,0,134177
Hand,_3D,True,15,367.12,Left,Same,454.9012,3.000011,1907.09,0,3773.12,567.09,229.67,216.1301,-4,7,500.9759,1606.831,2971.621,0,62972,0,137994
