method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,25.63406,218.61,316.0699,173.3,0,0,47.85269,23.66507,16.03822,8190,16326,8190,37636
Feet,_3D,True,1,16,Right,Same,168.5298,3,171.4133,0,295.9707,783.4201,455.1798,508.2901,0,0,501.4209,552.6816,2611.213,3835,20674,92005,34886
Feet,_3D,True,2,42.86002,Left,Up,168.5298,41.2026,388.071,0,689.3969,1289.03,576.6499,584.3401,0,0,2804.771,1433.56,2709.047,170721,248723,46206,54857
Feet,_3D,True,3,59.04001,Straight,Same,168.5298,41.2026,608.071,0,929.8641,782.14,502.8401,400.1,0,0,140.5964,881.355,88.22701,7932,28378,35891,65067
Feet,_3D,True,4,79.5,Left,Up,2.560349,79.4052,747.3359,0,1268.898,831.7899,513.2201,436.8698,0,0,1779.67,1310.029,5211.934,74899,171332,35359,0
Feet,_3D,True,5,91.64001,Left,Up,-210.8058,117.6078,709.7137,0,1511.772,646.3201,502.61,379.3501,0,0,3040.18,104.9854,432.1442,32760,44099,54109,61426
Feet,_3D,False,6,112.88,Straight,Same,-427.4636,117.6078,671.5111,6.246792,1858.833,880.4598,568.14,456.4301,0,0,607.8725,2226.875,1940.742,20288,61063,75301,26545
Feet,_3D,False,7,132.64,Right,Down,-593.433,79.4052,810.776,22.55392,2180.075,885.55,635.3999,655.6703,0,0,2403.307,1045.728,2684.454,31705,45070,39720,109455
Feet,_3D,True,8,136.32,Right,Up,-593.433,117.6078,1027.434,0,2263.411,253.51,418.9,231.84,0,0,110.8813,60.1086,22.01938,20187,0,18582,0
Feet,_3D,False,9,163.96,Right,Down,-427.4635,79.4052,1166.699,7.230561,2640.938,803.1199,644.86,498.8,0,0,687.3871,1159.817,893.3484,155691,391,134283,8782
Feet,_3D,False,10,180.62,Straight,Down,-261.4941,41.2026,1305.964,11.51237,2902.097,476.89,554.4899,368.59,0,0,168.5166,546.1735,4399.653,102808,0,54107,0
Feet,_3D,False,11,195.84,Left,Down,-261.494,3.000004,1522.621,7.298701,3122.046,561.1899,551.4099,410.34,0,0,595.3962,769.3541,1545.34,15907,288,57455,58242
Feet,_3D,False,12,211.32,Right,Same,-92.96425,3.000004,1664.034,12.41734,3393.521,564.6601,556.5301,368.72,0,0,657.2792,990.8859,1541.15,40626,78217,34632,53208
Feet,_3D,True,13,219.04,Straight,Up,73.00522,41.20261,1803.299,0,3513.084,416.22,481.11,327.4,0,0,82.10422,1167.924,36.43942,39496,0,25526,0
Feet,_3D,True,14,238.74,Right,Down,286.3714,3.000011,1765.677,0,3802.937,629.5198,610.5997,477.02,0,0,650.1155,1378.054,5192.709,20542,13187,95543,76985
Feet,_3D,True,15,259.26,Left,Same,454.9012,3.000011,1907.09,0,4142.373,639.97,656.6698,452.9599,0,0,1350.243,1123.11,3749.01,131181,146447,14960,39755
