method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,24.50984,28.43001,73.75999,16.37003,0,0,27.46562,744.8252,14.05231,49380,34680,26698,50842
Feet,_3D,False,1,29.28,Right,Same,168.5298,3,171.4133,5.689449,438.1613,266.87,244.0201,291.92,0,0,2036.438,685.8438,5525.853,201014,229217,104265,283884
Feet,_3D,True,2,35.23999,Left,Up,168.5298,41.2026,388.071,0,534.2785,68.16997,95.90997,45.62003,0,0,53.44733,45.69693,386.0719,47681,46550,20097,18239
Feet,_3D,True,3,49.88,Left,Up,2.560349,79.4052,527.3359,0,771.0665,157.13,172.95,124.84,0,0,856.9507,1263.948,2225.203,103213,134898,96522,135926
Feet,_3D,False,4,78.51999,Left,Same,-214.0974,79.4052,489.1333,5.860506,1154.897,296.96,223.81,180.6,0,0,3480.808,1429.641,5159.188,109167,164056,125847,206524
Feet,_3D,True,5,88.01999,Right,Up,-380.0668,117.6078,628.3982,0,1281.048,91.18999,106.62,60.81001,0,0,69.70059,1147.618,758.7793,45017,55727,36285,67836
Feet,_3D,False,6,117.32,Right,Down,-380.0667,79.4052,845.0559,6.069468,1674.532,288.07,221.65,164.1799,0,0,615.805,3560.317,5155.024,127812,132294,187154,248080
Feet,_3D,False,7,130.86,Right,Up,-214.0973,117.6078,984.3208,9.073576,1860.404,139.1,132.68,79.47997,0,0,858.1257,797.078,1134.572,48443,107278,29443,117196
Feet,_3D,False,8,147.66,Straight,Same,-45.5675,117.6078,1125.734,6.997534,2091.949,209.4699,133.22,119.1,0,0,876.9376,1279.463,1518.968,196212,106947,170678,112944
Feet,_3D,True,9,156.64,Straight,Down,120.4019,79.4052,1264.999,0,2207.201,77.24004,107.2699,51.26997,0,0,79.27628,1133.92,745.2715,110361,39308,90258,60434
Feet,_3D,False,10,212.58,Left,Same,120.402,79.4052,1484.999,4.629694,2943.918,418.5001,335.9498,355.5099,0,0,1185.115,2991.999,10661.4,767347,595859,261255,345925
Feet,_3D,False,11,229.92,Right,Down,286.3714,41.2026,1624.264,9.037091,3143.174,156.74,151.5,90.54997,0,0,517.7949,435.4189,1853.797,150710,114532,119772,126496
Feet,_3D,True,12,233.68,Left,Same,286.3715,41.2026,1844.264,0,3198.778,31.76997,78.44002,18.98996,0,0,34.52795,15.46388,729.22,11591,5374,13028,6729
Feet,_3D,True,13,252.18,Right,Down,452.3409,2.999992,1983.529,0,3454.146,154.25,138.22,104.19,0,0,170.3316,527.3362,1505.444,170679,86100,153105,126222
Feet,_3D,True,14,272,Left,Up,452.3409,41.20259,2200.186,0,3705.421,168.4,163.38,112.2,0,0,886.2634,507.2109,3305.604,86523,113079,23550,63122
Feet,_3D,True,15,291.8,Straight,Down,452.341,2.999992,2416.844,0,3932.89,172.79,151.7201,121.39,0,0,1597.266,2281.541,2584.135,147887,89326,131706,106259
