method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,25.75686,71.93999,81.11002,55.81999,0,0,1477.804,30.30164,1099.975,0,0,0,0
Feet,_2D,True,1,25.79999,Right,Same,168.5298,3,171.4133,0,263.3479,306.75,202.46,228.85,0,0,1939.161,954.6453,3691.762,27710,52933,78135,61586
Feet,_2D,True,2,46.07999,Straight,Same,337.0596,3,312.8265,0,482.2926,224.55,174.6199,171.7701,0,0,480.1577,73.48135,3656.719,19534,28952,0,0
Feet,_2D,True,3,68.51999,Left,Same,337.0596,3,532.8265,0,711.3979,246.34,194.0099,147.66,0,0,128.7051,1540.919,3670.137,47784,72439,7075,2992
Feet,_2D,True,4,90.91998,Straight,Same,337.0596,3,752.8265,0,931.5228,225.5101,203.08,124.06,0,0,117.505,1513.452,3657.659,9032,16310,20524,11422
Feet,_2D,True,5,114.26,Left,Same,168.5298,3,894.2398,0,1175.415,212.68,189.4799,137.32,0,0,121.1149,488.8274,3307.844,36998,53812,39374,34528
Feet,_2D,True,6,136.66,Right,Same,168.5298,3,1114.24,0,1405.212,250.52,219.7,170.44,0,0,468.3466,844.7566,2582.162,15235,20448,49821,39419
Feet,_2D,True,7,156.56,Left,Same,3.051758E-05,3,1255.653,0,1639.79,231.7201,185.6,134.6,0,0,122.1543,823.3765,1863.314,28909,40155,10218,6176
Feet,_2D,True,8,177.3,Straight,Same,-168.5298,3,1397.066,0,1866.036,206.4,194.24,160.8699,0,0,112.0423,424.8831,2932.91,53242,43538,11549,10489
Feet,_2D,True,9,201.64,Right,Same,-168.5298,3,1617.066,0,2106.335,294.6,260.91,201.4101,0,0,502.7407,919.1164,4768.482,14837,14485,87259,55625
Feet,_2D,True,10,220.28,Straight,Same,-168.5298,3,1837.066,0,2325.967,183.3899,206.8399,138.1,0,0,149.0146,66.099,3294.346,13327,21259,0,0
Feet,_2D,True,11,245.66,Left,Same,-337.0595,3,1978.48,0,2569.69,330.9601,247.1201,224.5999,0,0,509.9919,1221.177,5481.533,108416,124485,33047,17697
Feet,_2D,True,12,268.18,Right,Same,-337.0595,3,2198.48,0,2816,237.31,212.15,174.69,0,0,854.0345,504.4849,4038.761,13705,19744,118653,93293
Feet,_2D,True,13,290.26,Left,Same,-505.5893,3,2339.893,0,3067.632,294.87,212.74,202.8501,0,0,1231.656,536.2634,2969.9,90875,114870,29768,23506
Feet,_2D,True,14,319.5,Right,Same,-505.5893,3,2559.893,0,3330.508,418.26,278.87,237.3901,0,0,1655.972,1769.221,3380.699,22802,31065,124912,83006
Feet,_2D,True,15,342.74,Left,Same,-674.1191,3,2701.306,0,3584.362,283.71,242.17,169.61,0,0,135.4892,488.2215,3681.188,92813,101117,0,0
