method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,25.40696,1132.451,848.7603,430.7898,-15,35,7286.203,13016.84,14435.79,0,323207,0,307052
Hand,_2D,True,1,13.04001,Right,Same,168.5298,3,171.4133,0,260.711,543.04,196.3,209.67,0,0,3066.929,833.0942,1880.829,0,29781,0,31456
Hand,_2D,True,2,24.57999,Straight,Same,337.0596,3,312.8265,0,480.2437,504.4299,204.2,178.93,0,0,2727.74,833.423,1532.681,0,26785,0,28171
Hand,_2D,False,3,43.57999,Left,Same,337.0596,3,532.8265,6.734624,851.1376,977.47,332.12,426.98,0,0,5366.417,952.9838,1943.887,0,43999,0,45445
Hand,_2D,True,4,49.07999,Straight,Same,337.0596,3,752.8265,0,965.7366,343.18,100.74,100.7,0,0,1168.13,409.919,406.6818,0,12368,0,12740
Hand,_2D,True,5,62.78,Left,Same,168.5298,3,894.2398,0,1235.804,741.6199,289.3099,241.0399,0,0,3452.233,485.6584,1177.019,0,32557,0,34128
Hand,_2D,True,6,73.34,Right,Same,168.5298,3,1114.24,0,1465.629,409.7,199.55,135.34,0,0,2676.364,430.5966,2594.826,0,24696,0,25528
Hand,_2D,True,7,86.06,Left,Same,3.051758E-05,3,1255.653,0,1709.398,531.71,248.3,153.99,0,0,2723.453,828.3159,458.569,0,29982,0,31325
Hand,_2D,False,8,103.1,Straight,Same,-168.5298,3,1397.066,7.598171,2101.649,576.0699,337.26,240.94,0,0,3915.821,479.5916,1197.407,0,40356,0,41786
Hand,_2D,True,9,106.2,Right,Same,-168.5298,3,1617.066,0,2169.627,182.58,86.58,76.34001,0,0,783.7496,383.5285,1096.134,0,7630,0,7822
Hand,_2D,True,10,116.62,Straight,Same,-168.5298,3,1837.066,0,2391.04,466.32,186.13,201.04,0,0,2012.394,419.4718,2223.755,0,24412,0,24878
Hand,_2D,True,11,129.36,Left,Same,-337.0595,3,1978.48,0,2624.7,756.6799,231.55,300.7601,0,0,3115.185,856.8277,1543.062,0,30309,0,31141
Hand,_2D,True,12,142.78,Right,Same,-337.0595,3,2198.48,0,2886.462,587.6801,243.6001,222.7,0,0,2753.716,504.2115,1899.832,0,32723,0,33314
Hand,_2D,True,13,157.82,Left,Same,-505.5893,3,2339.893,0,3156.606,750.2501,325.07,283.6901,0,0,3878.615,509.5947,2616.668,0,35403,0,36408
Hand,_2D,True,14,169.2,Right,Same,-505.5893,3,2559.893,0,3383.923,437.9999,203.1699,108.13,0,0,2726.198,428.0543,1866.658,0,27411,0,27706
Hand,_2D,True,15,185.36,Left,Same,-674.1191,3,2701.306,0,3682.827,699.02,306.75,310.0001,0,0,3854.625,560.3086,123.0584,0,38672,0,39340
