method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,23.08041,94.68997,95.41997,22.66,0,0,452.9388,807.1692,396.656,5194,31634,16975,39442
Hand,_3D,True,1,7.820007,Right,Same,168.5298,3,171.4133,0,256.1645,612.3002,185.95,115.62,0,0,133.5044,2646.32,2948.315,13808,55076,45669,67952
Hand,_3D,True,2,17.12001,Left,Up,168.5298,41.2026,388.071,0,583.4254,901.2601,195.92,326.73,-4,17,148.2332,1282.629,3692.134,23890,58584,47745,84438
Hand,_3D,True,3,23.56001,Straight,Same,168.5298,41.2026,608.071,0,811.3093,419.68,117.86,101.54,-3,4,113.9121,475.4833,772.6434,17980,39598,32508,55720
Hand,_3D,True,4,32.87999,Left,Up,2.560349,79.4052,747.3359,0,1118.322,637.6,133.7901,212.79,-2,7,144.3488,901.5131,1165.333,20102,52972,66163,91562
Hand,_3D,True,5,38.62001,Left,Up,-210.8058,117.6078,709.7137,0,1341.472,295.45,95.39003,92.90997,0,7,115.1201,437.3503,1125.677,10513,31695,39921,52545
Hand,_3D,True,6,45.00002,Straight,Same,-427.4636,117.6078,671.5111,0,1566.155,362.93,107.34,95.91,-4,5,95.11353,439.0977,767.922,14434,33595,45868,59683
Hand,_3D,False,7,59.25999,Right,Down,-593.433,79.4052,810.776,6.760939,2004.407,1239.95,267.98,447.6599,-16,9,209.5092,1634.836,3060.704,34182,77266,99936,134752
Hand,_3D,False,8,69.24001,Right,Up,-593.433,117.6078,1027.434,14.7994,2313.159,486.31,119.86,151.23,-13,5,129.7113,1230.393,1164.323,15950,49461,62595,97297
Hand,_3D,True,9,70.96001,Right,Down,-427.4635,79.4052,1166.699,0,2372.38,62.62999,25.55,43.58002,-5,0,39.48911,380.244,16.80151,2114,7800,11198,18233
Hand,_3D,True,10,78.56001,Straight,Down,-261.4941,41.2026,1305.964,0,2594.256,185.53,94.62996,95.13004,-16,0,118.0037,63.31071,1489.124,12902,44757,52552,80626
Hand,_3D,False,11,89.64,Left,Down,-261.494,3.000004,1522.621,4.683846,2953.701,475.32,159.3901,236.7101,-14,9,188.3179,1316.64,803.2202,23444,75494,84802,113647
Hand,_3D,False,12,98.93999,Right,Same,-92.96425,3.000004,1664.034,11.80961,3235.214,446.79,118.79,184.13,-24,9,542.4925,1246.114,1171.434,16780,56981,79049,91919
Hand,_3D,False,13,108.04,Straight,Up,73.00522,41.20261,1803.299,15.10113,3511.214,502.08,137.5901,157.34,-13,6,869.0811,1232.61,1185.509,25069,65175,70631,90642
Hand,_3D,True,14,110.82,Right,Down,286.3714,3.000011,1765.677,0,3588.316,122.82,48.64999,57.11998,-7,0,51.15781,34.7569,380.5876,10582,28218,28646,33998
Hand,_3D,True,15,122.58,Left,Same,454.9012,3.000011,1907.09,0,3897.851,880.65,172.06,268.92,-14,0,184.0707,963.8064,3356.724,28099,92359,99212,119039
