method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,22.69896,82.84998,107.11,182.05,0,0,76.88788,389.9601,1455.314,8599,31440,17850,39978
Feet,_2D,True,1,21.82001,Right,Same,168.5298,3,171.4133,0,251.6658,507.1599,257.8699,338.8098,0,0,217.8556,1959.311,2599.254,5060,126975,48612,153810
Feet,_2D,True,2,35.64001,Straight,Same,337.0596,3,312.8265,0,473.2053,376.18,144.5901,278.5299,0,0,915.5835,478.6748,1148.846,17323,43340,5753,24576
Feet,_2D,True,3,53.08002,Left,Same,337.0596,3,532.8265,0,712.6819,901.5303,227.2301,324.85,0,0,584.4636,1955.046,1525.82,108327,114982,26318,58364
Feet,_2D,True,4,68.25998,Straight,Same,337.0596,3,752.8265,0,931.9635,477.5601,200.9001,340.6201,0,0,219.1178,1220.834,799.0271,20817,117875,6880,115851
Feet,_2D,True,5,84.98001,Left,Same,168.5298,3,894.2398,0,1170.903,778.1699,185.83,297.97,0,0,540.4939,1275.176,2597.324,58342,129957,26993,107110
Feet,_2D,True,6,102.82,Right,Same,168.5298,3,1114.24,0,1400.019,660.0602,202.11,336.0799,0,0,530.2212,2004.467,4038.346,24694,123040,61678,169516
Feet,_2D,True,7,122.28,Left,Same,3.051758E-05,3,1255.653,0,1693.497,779.4,237.5499,328.1699,0,0,1274.108,1690.494,2983.129,68186,215377,33111,117103
Feet,_2D,True,8,136.26,Straight,Same,-168.5298,3,1397.066,0,1914.075,435.19,180.8098,316.7201,0,0,1294.791,843.1622,1872.951,0,141532,5969,95803
Feet,_2D,True,9,151.28,Right,Same,-168.5298,3,1617.066,0,2144.12,554.9799,211.5199,337.11,0,0,913.7007,909.4799,2604.833,10189,120222,19734,131987
Feet,_2D,True,10,165.1,Straight,Same,-168.5298,3,1837.066,0,2367.006,484.15,200.4001,277.43,0,0,941.6211,464.4054,2228.419,43119,165311,1953,108324
Feet,_2D,True,11,182.02,Left,Same,-337.0595,3,1978.48,0,2597.302,470.74,185.9301,277.9301,0,0,188.396,1214.036,2948.182,48679,173717,15286,138815
Feet,_2D,True,12,200.18,Right,Same,-337.0595,3,2198.48,0,2869.865,837.86,270.9698,412.56,0,0,218.1805,990.1537,2630.23,22601,98542,55118,154354
Feet,_2D,True,13,220.06,Left,Same,-505.5893,3,2339.893,0,3115.576,557.3399,204.1398,319.9999,0,0,218.6,958.6559,1907.078,61612,125686,23872,79648
Feet,_2D,True,14,236,Right,Same,-505.5893,3,2559.893,0,3400.568,686.7902,221.83,345.8601,0,0,1294.928,954.8012,1930.552,30065,95587,137121,132588
Feet,_2D,True,15,252.7,Left,Same,-674.1191,3,2701.306,0,3662.071,483.42,148.5799,391.3101,0,0,525.931,1320.606,2251.21,77907,153532,41065,86807
