method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,23.12302,99.04999,71.51001,94.23999,0,0,129.1544,833.9274,1125.74,96544,120535,92115,116249
Feet,_2D,False,1,52.23999,Right,Same,168.5298,3,171.4133,7.43067,427.7321,609.9198,462.95,537.4501,0,0,5217.926,1556.413,7132.559,338559,517875,338314,402078
Feet,_2D,False,2,99.85999,Left,Same,168.5298,3,391.4133,11.73929,772.6561,531.41,412.7801,476.8101,0,0,3701.063,2283.299,6378.861,226796,413073,442655,499776
Feet,_2D,True,3,111.48,Right,Same,337.0595,3,532.8265,0,830.9862,103.38,86.11,90.94,0,0,104.6796,83.32153,397.4678,83748,157641,88923,96598
Feet,_2D,True,4,143.92,Straight,Same,505.5893,3,674.2398,0,1054.487,295.81,281.45,177.56,0,0,4286.525,222.4852,1941.195,117946,216568,148842,168663
Feet,_2D,True,5,166.44,Left,Same,505.5893,3,894.2398,0,1286.13,238.51,187.1,163.57,0,0,914.7142,1224.791,2266.984,38676,62087,8791,11408
Feet,_2D,True,6,195.44,Left,Same,337.0596,3,1035.653,0,1528.674,224,230.34,212.6001,0,0,958.3828,171.5596,3722.251,88519,133221,0,0
Feet,_2D,True,7,217.96,Straight,Same,168.5298,3,1177.066,0,1756.039,220.64,168.66,174.92,0,0,3140.459,2017.56,4419.792,14297,29116,66852,65891
Feet,_2D,True,8,240.68,Left,Same,-48.12793,3,1138.864,0,2024.993,198.82,183.84,179.92,0,0,1641.907,2345.582,5863.56,79358,85959,23479,24448
Feet,_2D,True,9,266.66,Right,Same,-216.6577,3,1280.277,0,2277.629,230.61,212.98,191.19,0,0,2349.881,1370.868,2650.084,0,0,60175,133196
Feet,_2D,True,10,284.18,Right,Same,-216.6577,3,1500.277,0,2498.768,183.31,194.4399,170.84,0,0,1595.523,1187.492,4408.927,0,0,1668,3697
Feet,_2D,True,11,300.9,Straight,Same,-216.6577,3,1720.277,0,2721.625,202.92,194.7699,159.12,0,0,2008.348,509.4999,3681.132,5809,8247,0,0
Feet,_2D,True,12,320.88,Right,Same,-48.12793,3,1861.69,0,2959.622,216.27,176.88,188.14,0,0,1620.561,2331.112,1527.346,0,0,46496,75930
Feet,_2D,True,13,342.18,Left,Same,-48.12793,3,2081.69,0,3233.687,209.84,178.64,172.18,0,0,899.8663,175.4004,3333.823,92512,89145,0,0
Feet,_2D,True,14,359.34,Left,Same,-216.6577,3,2223.104,0,3458.24,161.0199,167.8,155.46,0,0,2692.334,1545.363,4034.782,30398,44407,1749,29066
Feet,_2D,True,15,376.76,Left,Same,-433.3154,3,2184.901,0,3701.285,192.38,158.57,147.27,0,0,1257.889,610.7311,7276.825,78728,81038,16701,24118
