method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,24.65194,497.1397,541.4298,421.3698,0,0,2428.319,6783.409,3902.332,33255,1217991,0,149604
Head,_2D,True,1,12.25999,Right,Same,168.5298,3,171.4133,0,249.7581,281.34,232.48,271.05,0,0,97.92819,2058.939,801.2706,0,219073,0,25834
Head,_2D,True,2,22.82001,Left,Same,168.5298,3,391.4133,0,480.4832,280.58,225.2601,194.51,0,0,96.78331,2020.59,2249.069,0,190930,0,22503
Head,_2D,True,3,32.82001,Right,Same,337.0595,3,532.8265,0,716.6526,165.31,252.74,185.65,0,0,88.88939,1265.07,423.9825,22950,178662,0,21622
Head,_2D,True,4,40.2,Straight,Same,505.5893,3,674.2398,0,935.2806,111.69,204.15,111.99,0,0,73.8764,790.9837,404.3055,33568,133194,0,16421
Head,_2D,True,5,49.22,Left,Same,505.5893,3,894.2398,0,1166.847,202.3,189.2299,162.51,0,0,85.62209,1285.784,426.7291,43791,159736,919,21739
Head,_2D,True,6,57.16,Left,Same,337.0596,3,1035.653,0,1394.507,182.79,232.42,169.04,0,0,84.20232,1233.912,1855.772,41291,140315,0,19594
Head,_2D,True,7,64.62,Straight,Same,168.5298,3,1177.066,0,1614.588,150.82,194.03,128.9,0,0,1168.84,818.9352,768.7055,37936,133669,0,17430
Head,_2D,True,8,73.3,Left,Same,-48.12793,3,1138.864,0,1847.891,187.25,227.39,173.5,0,0,76.33325,1283.609,1132.31,38637,155974,1685,20167
Head,_2D,True,9,82.56,Right,Same,-216.6577,3,1280.277,0,2100.538,203.89,215.89,213.47,0,0,826.4745,1660.311,2240.62,45097,163499,0,23805
Head,_2D,True,10,90.24001,Right,Same,-216.6577,3,1500.277,0,2329.816,157.64,231.3301,147.1,0,0,80.86607,535.8523,61.75323,45337,141125,0,21669
Head,_2D,True,11,96.28001,Straight,Same,-216.6577,3,1720.277,0,2552.293,169.82,154.61,166.78,0,0,80.93987,1179.708,1853.497,36200,107781,16936,14016
Head,_2D,True,12,104.98,Right,Same,-48.12793,3,1861.69,0,2808.513,282.87,186.56,240.75,0,0,95.09521,1006.055,1153.025,56904,155768,0,21967
Head,_2D,True,13,114.48,Left,Same,-48.12793,3,2081.69,0,3074.859,264.39,190.32,235.09,0,0,114.5194,1365.265,1521.994,52269,168722,10928,23985
Head,_2D,True,14,121.12,Left,Same,-216.6577,3,2223.104,0,3294.052,134.84,150.03,117.4399,0,0,86.43973,472.3711,768.4683,56124,118846,0,13061
Head,_2D,True,15,128.18,Left,Same,-433.3154,3,2184.901,0,3529.995,231.94,142.42,208.24,0,0,104.5877,1248.885,2222.809,25880,130948,46263,33513
